posicao_sk;#corrida_sk;#piloto_sk;#construtor_sk;total_pontos;posicao_campeonato;total_vitorias;standing_brz_id_auditoria
21090;735;289;;36.0;1;3;48582
21091;736;440;;0.0;39;0;48680
21092;736;470;;0.0;34;0;48679
21093;736;434;;0.0;29;0;48678
21094;736;469;;0.0;25;0;48677
21095;736;468;;0.0;23;0;48676
21096;736;442;;0.0;52;0;48675
21097;736;439;;0.0;50;0;48674
21098;736;444;;0.0;49;0;48673
21099;736;467;;0.0;48;0;48672
21100;736;445;;0.0;51;0;48671
21101;736;428;;0.0;47;0;48670
21102;736;466;;0.0;30;0;48669
21103;736;465;;0.0;37;0;48668
21104;736;464;;0.0;41;0;48667
21105;736;463;;0.0;31;0;48666
21106;736;438;;0.0;27;0;48665
21107;736;437;;0.0;26;0;48664
21108;736;446;;0.0;42;0;48663
21109;736;462;;0.0;38;0;48662
21110;736;397;;0.0;35;0;48661
21111;736;461;;0.0;46;0;48660
21112;736;460;;0.0;44;0;48659
21113;736;436;;0.0;28;0;48658
21114;736;376;;0.0;22;0;48657
21115;736;459;;0.0;36;0;48656
21116;736;424;;0.0;45;0;48655
21117;736;425;;0.0;21;0;48654
21118;736;346;;0.0;24;0;48653
21119;736;435;;3.0;14;0;48652
21120;736;385;;4.0;12;0;48651
21121;736;427;;0.0;18;0;48650
21122;736;458;;0.0;43;0;48649
21123;736;457;;0.0;40;0;48648
21124;736;356;;6.0;10;0;48647
21125;736;341;;19.0;4;0;48646
21126;736;456;;0.0;32;0;48645
21127;736;360;;24.0;3;1;48644
21128;736;364;;15.0;5;1;48643
21129;736;455;;0.0;33;0;48642
21130;736;418;;1.0;17;0;48641
21131;736;404;;0.0;20;0;48640
21132;736;386;;10.0;7;0;48639
21133;736;454;;4.0;13;0;48638
21134;736;373;;30.0;2;3;48637
21135;736;453;;0.0;19;0;48636
21136;736;347;;3.0;15;0;48635
21137;736;430;;2.0;16;0;48634
21138;736;408;;9.0;8;0;48633
21139;736;394;;5.0;11;0;48632
21140;736;403;;14.0;6;0;48631
21141;736;401;;6.0;9;0;48630
21142;736;289;;39.0;1;3;48629
21143;737;368;;0.0;52;0;48741
21144;737;474;;0.0;44;0;48740
21145;737;473;;0.0;42;0;48739
21146;737;472;;0.0;39;0;48738
21147;737;411;;0.0;37;0;48737
21148;737;413;;0.0;28;0;48736
21149;737;471;;0.0;25;0;48735
21150;737;340;;0.0;22;0;48734
21151;737;410;;1.0;19;0;48733
21152;737;440;;0.0;47;0;48732
21153;737;470;;0.0;40;0;48731
21154;737;434;;0.0;33;0;48730
21155;737;469;;0.0;29;0;48729
21156;737;468;;0.0;26;0;48728
21157;737;442;;0.0;61;0;48727
21158;737;439;;0.0;59;0;48726
21159;737;444;;0.0;58;0;48725
21160;737;467;;0.0;57;0;48724
21161;737;445;;0.0;60;0;48723
21162;737;428;;0.0;56;0;48722
21163;737;466;;0.0;34;0;48721
21164;737;465;;0.0;45;0;48720
21165;737;464;;0.0;49;0;48719
21166;737;463;;0.0;35;0;48718
21167;737;438;;0.0;31;0;48717
21168;737;437;;0.0;30;0;48716
21169;737;446;;0.0;50;0;48715
21170;737;462;;0.0;46;0;48714
21171;737;397;;0.0;41;0;48713
21172;737;461;;0.0;55;0;48712
21173;737;460;;0.0;53;0;48711
21174;737;436;;0.0;32;0;48710
21175;737;376;;0.0;24;0;48709
21176;737;459;;0.0;43;0;48708
21177;737;424;;0.0;54;0;48707
21178;737;425;;0.0;23;0;48706
21179;737;346;;0.0;27;0;48705
21180;737;435;;3.0;14;0;48704
21181;737;385;;4.0;12;0;48703
21182;737;427;;0.0;20;0;48702
21183;737;458;;0.0;51;0;48701
21184;737;457;;0.0;48;0;48700
21185;737;356;;9.0;9;0;48699
21186;737;341;;19.0;4;0;48698
21187;737;456;;0.0;36;0;48697
21188;737;360;;27.0;3;1;48696
21189;737;364;;15.0;5;1;48695
21190;737;455;;0.0;38;0;48694
21191;737;418;;1.0;18;0;48693
21192;737;404;;2.0;16;0;48692
21193;737;386;;10.0;8;0;48691
21194;737;454;;4.0;13;0;48690
21195;737;373;;30.0;2;3;48689
21196;737;453;;0.0;21;0;48688
21197;737;347;;3.0;15;0;48687
21198;737;430;;2.0;17;0;48686
21199;737;408;;13.0;7;0;48685
21200;737;394;;5.0;11;0;48684
21201;737;403;;14.0;6;0;48683
21202;737;401;;6.0;10;0;48682
21203;737;289;;42.0;1;4;48681
21204;738;482;;0.0;21;0;48090
21205;738;376;;0.0;20;0;48089
21206;738;418;;0.0;19;0;48088
21207;738;481;;0.0;18;0;48087
21208;738;404;;0.0;17;0;48086
21209;738;289;;0.0;16;0;48085
21210;738;356;;0.0;15;0;48084
21211;738;480;;0.0;14;0;48083
21212;738;479;;0.0;13;0;48082
21213;738;347;;0.0;12;0;48081
21214;738;341;;0.0;11;0;48080
21215;738;373;;0.0;10;0;48079
21216;738;478;;0.0;9;0;48078
21217;738;477;;0.0;8;0;48077
21218;738;427;;0.0;7;0;48076
21219;738;360;;1.0;6;0;48075
21220;738;364;;2.0;5;0;48074
21221;738;476;;3.0;4;0;48073
21222;738;403;;4.0;3;0;48072
21223;738;386;;6.0;2;0;48071
21224;738;475;;9.0;1;1;48070
21225;739;437;;0.0;20;0;48114
21226;739;430;;0.0;17;0;48113
21227;739;401;;0.0;16;0;48112
21228;739;482;;0.0;24;0;48111
21229;739;376;;0.0;23;0;48110
21230;739;418;;0.0;19;0;48109
21231;739;481;;0.0;22;0;48108
21232;739;404;;0.0;21;0;48107
21233;739;289;;0.0;11;0;48106
21234;739;356;;1.0;8;0;48105
21235;739;480;;0.0;18;0;48104
21236;739;479;;0.0;13;0;48103
21237;739;347;;0.0;15;0;48102
21238;739;341;;0.0;9;0;48101
21239;739;373;;4.0;5;0;48100
21240;739;478;;0.0;14;0;48099
21241;739;477;;0.0;12;0;48098
21242;739;427;;0.0;10;0;48097
21243;739;360;;1.0;7;0;48096
21244;739;364;;2.0;6;0;48095
21245;739;476;;12.0;2;1;48094
21246;739;403;;10.0;3;0;48093
21247;739;386;;8.0;4;0;48092
21248;739;475;;12.0;1;1;48091
21249;740;455;;0.0;29;0;48143
21250;740;459;;0.0;28;0;48142
21251;740;435;;0.0;27;0;48141
21252;740;385;;0.0;22;0;48140
21253;740;453;;0.0;17;0;48139
21254;740;437;;0.0;24;0;48138
21255;740;430;;0.0;19;0;48137
21256;740;401;;0.0;20;0;48136
21257;740;482;;3.0;6;0;48135
21258;740;376;;0.0;26;0;48134
21259;740;418;;0.0;18;0;48133
21260;740;481;;0.0;25;0;48132
21261;740;404;;0.0;23;0;48131
21262;740;289;;0.0;13;0;48130
21263;740;356;;1.0;10;0;48129
21264;740;480;;0.0;21;0;48128
21265;740;479;;0.0;15;0;48127
21266;740;347;;0.0;11;0;48126
21267;740;341;;2.0;8;0;48125
21268;740;373;;4.0;5;0;48124
21269;740;478;;0.0;16;0;48123
21270;740;477;;0.0;14;0;48122
21271;740;427;;0.0;12;0;48121
21272;740;360;;1.0;9;0;48120
21273;740;364;;3.0;7;0;48119
21274;740;476;;18.0;2;1;48118
21275;740;403;;19.0;1;1;48117
21276;740;386;;12.0;4;0;48116
21277;740;475;;12.0;3;1;48115
21278;741;484;;0.0;35;0;48178
21279;741;485;;0.0;34;0;48177
21280;741;428;;0.0;33;0;48176
21281;741;483;;0.0;30;0;48175
21282;741;456;;0.0;17;0;48174
21283;741;394;;9.0;5;1;48173
21284;741;455;;0.0;32;0;48172
21285;741;459;;0.0;31;0;48171
21286;741;435;;0.0;28;0;48170
21287;741;385;;0.0;27;0;48169
21288;741;453;;0.0;20;0;48168
21289;741;437;;0.0;26;0;48167
21290;741;430;;0.0;23;0;48166
21291;741;401;;0.0;25;0;48165
21292;741;482;;3.0;9;0;48164
21293;741;376;;0.0;29;0;48163
21294;741;418;;0.0;21;0;48162
21295;741;481;;0.0;22;0;48161
21296;741;404;;3.0;8;0;48160
21297;741;289;;1.0;12;0;48159
21298;741;356;;1.0;13;0;48158
21299;741;480;;0.0;24;0;48157
21300;741;479;;0.0;18;0;48156
21301;741;347;;0.0;14;0;48155
21302;741;341;;2.0;11;0;48154
21303;741;373;;8.0;7;0;48153
21304;741;478;;0.0;19;0;48152
21305;741;477;;0.0;16;0;48151
21306;741;427;;0.0;15;0;48150
21307;741;360;;3.0;10;0;48149
21308;741;364;;9.0;6;0;48148
21309;741;476;;18.0;2;1;48147
21310;741;403;;19.0;1;1;48146
21311;741;386;;12.0;4;0;48145
21312;741;475;;12.0;3;1;48144
21313;742;487;;0.0;39;0;48218
21314;742;460;;0.0;37;0;48217
21315;742;441;;0.0;36;0;48216
21316;742;465;;0.0;29;0;48215
21317;742;408;;0.0;26;0;48214
21318;742;484;;0.0;40;0;48213
21319;742;485;;0.0;38;0;48212
21320;742;428;;0.0;35;0;48211
21321;742;483;;0.0;33;0;48210
21322;742;456;;1.0;15;0;48209
21323;742;394;;9.0;5;1;48208
21324;742;455;;0.0;30;0;48207
21325;742;459;;0.0;34;0;48206
21326;742;435;;0.0;31;0;48205
21327;742;385;;0.0;25;0;48204
21328;742;453;;0.0;20;0;48203
21329;742;437;;0.0;28;0;48202
21330;742;430;;0.0;23;0;48201
21331;742;401;;0.0;27;0;48200
21332;742;482;;3.0;10;0;48199
21333;742;376;;0.0;32;0;48198
21334;742;418;;0.0;21;0;48197
21335;742;481;;0.0;22;0;48196
21336;742;404;;3.0;9;0;48195
21337;742;289;;1.0;14;0;48194
21338;742;356;;4.0;8;0;48193
21339;742;480;;0.0;24;0;48192
21340;742;479;;0.0;18;0;48191
21341;742;347;;2.0;12;0;48190
21342;742;341;;2.0;13;0;48189
21343;742;373;;8.0;7;0;48188
21344;742;478;;0.0;19;0;48187
21345;742;477;;0.0;17;0;48186
21346;742;427;;0.0;16;0;48185
21347;742;360;;3.0;11;0;48184
21348;742;364;;9.0;6;0;48183
21349;742;476;;27.0;1;2;48182
21350;742;403;;25.0;2;1;48181
21351;742;386;;16.0;3;0;48180
21352;742;475;;12.0;4;1;48179
21353;743;436;;0.0;45;0;48263
21354;743;490;;0.0;44;0;48262
21355;743;489;;0.0;43;0;48261
21356;743;488;;0.0;40;0;48260
21357;743;431;;0.0;38;0;48259
21358;743;487;;0.0;41;0;48258
21359;743;460;;0.0;31;0;48257
21360;743;441;;0.0;37;0;48256
21361;743;465;;0.0;30;0;48255
21362;743;408;;0.0;23;0;48254
21363;743;484;;0.0;42;0;48253
21364;743;485;;0.0;39;0;48252
21365;743;428;;0.0;35;0;48251
21366;743;483;;0.0;36;0;48250
21367;743;456;;1.0;14;0;48249
21368;743;394;;9.0;6;1;48248
21369;743;455;;0.0;32;0;48247
21370;743;459;;0.0;29;0;48246
21371;743;435;;0.0;33;0;48245
21372;743;385;;0.0;27;0;48244
21373;743;453;;0.0;19;0;48243
21374;743;437;;0.0;26;0;48242
21375;743;430;;0.0;24;0;48241
21376;743;401;;0.0;28;0;48240
21377;743;482;;3.0;12;0;48239
21378;743;376;;0.0;34;0;48238
21379;743;418;;0.0;21;0;48237
21380;743;481;;0.0;22;0;48236
21381;743;404;;3.0;11;0;48235
21382;743;289;;1.0;15;0;48234
21383;743;356;;4.0;8;0;48233
21384;743;480;;0.0;25;0;48232
21385;743;479;;0.0;18;0;48231
21386;743;347;;2.0;13;0;48230
21387;743;341;;4.0;9;0;48229
21388;743;373;;11.0;5;0;48228
21389;743;478;;0.0;20;0;48227
21390;743;477;;0.0;17;0;48226
21391;743;427;;0.0;16;0;48225
21392;743;360;;4.0;10;0;48224
21393;743;364;;9.0;7;0;48223
21394;743;476;;33.0;1;2;48222
21395;743;403;;29.0;2;1;48221
21396;743;386;;16.0;4;0;48220
21397;743;475;;21.0;3;2;48219
21398;744;492;;0.0;55;0;48318
21399;744;467;;0.0;54;0;48317
21400;744;491;;0.0;53;0;48316
21401;744;429;;0.0;52;0;48315
21402;744;444;;0.0;49;0;48314
21403;744;424;;0.0;46;0;48313
21404;744;486;;0.0;43;0;48312
21405;744;425;;0.0;40;0;48311
21406;744;454;;0.0;37;0;48310
21407;744;447;;0.0;35;0;48309
21408;744;436;;0.0;51;0;48308
21409;744;490;;0.0;50;0;48307
21410;744;489;;0.0;29;0;48306
21411;744;488;;0.0;48;0;48305
21412;744;431;;0.0;44;0;48304
21413;744;487;;0.0;47;0;48303
21414;744;460;;0.0;33;0;48302
21415;744;441;;0.0;25;0;48301
21416;744;465;;0.0;32;0;48300
21417;744;408;;0.0;26;0;48299
21418;744;484;;0.0;42;0;48298
21419;744;485;;0.0;45;0;48297
21420;744;428;;0.0;39;0;48296
21421;744;483;;0.0;41;0;48295
21422;744;456;;2.0;16;0;48294
21423;744;394;;9.0;7;1;48293
21424;744;455;;0.0;34;0;48292
21425;744;459;;0.0;31;0;48291
21426;744;435;;0.0;36;0;48290
21427;744;385;;0.0;20;0;48289
21428;744;453;;3.0;11;0;48288
21429;744;437;;0.0;28;0;48287
21430;744;430;;0.0;19;0;48286
21431;744;401;;0.0;30;0;48285
21432;744;482;;3.0;13;0;48284
21433;744;376;;0.0;38;0;48283
21434;744;418;;0.0;23;0;48282
21435;744;481;;0.0;24;0;48281
21436;744;404;;3.0;12;0;48280
21437;744;289;;1.0;17;0;48279
21438;744;356;;4.0;9;0;48278
21439;744;480;;0.0;27;0;48277
21440;744;479;;2.0;15;0;48276
21441;744;347;;2.0;14;0;48275
21442;744;341;;4.0;10;0;48274
21443;744;373;;11.0;6;0;48273
21444;744;478;;0.0;22;0;48272
21445;744;477;;0.0;21;0;48271
21446;744;427;;0.0;18;0;48270
21447;744;360;;8.0;8;0;48269
21448;744;364;;15.0;5;0;48268
21449;744;476;;33.0;2;2;48267
21450;744;403;;34.0;1;2;48266
21451;744;386;;16.0;4;0;48265
21452;744;475;;21.0;3;2;48264
21453;745;495;;0.0;47;0;48380
21454;745;433;;0.0;43;0;48379
21455;745;494;;0.0;39;0;48378
21456;745;440;;0.0;38;0;48377
21457;745;434;;0.0;28;0;48376
21458;745;493;;0.0;24;0;48375
21459;745;468;;0.0;22;0;48374
21460;745;492;;0.0;62;0;48373
21461;745;467;;0.0;61;0;48372
21462;745;491;;0.0;60;0;48371
21463;745;429;;0.0;59;0;48370
21464;745;444;;0.0;56;0;48369
21465;745;424;;0.0;53;0;48368
21466;745;486;;0.0;50;0;48367
21467;745;425;;0.0;46;0;48366
21468;745;454;;0.0;42;0;48365
21469;745;447;;0.0;40;0;48364
21470;745;436;;0.0;58;0;48363
21471;745;490;;0.0;57;0;48362
21472;745;489;;0.0;32;0;48361
21473;745;488;;0.0;55;0;48360
21474;745;431;;0.0;51;0;48359
21475;745;487;;0.0;54;0;48358
21476;745;460;;0.0;36;0;48357
21477;745;441;;0.0;27;0;48356
21478;745;465;;0.0;35;0;48355
21479;745;408;;0.0;29;0;48354
21480;745;484;;0.0;49;0;48353
21481;745;485;;0.0;52;0;48352
21482;745;428;;0.0;45;0;48351
21483;745;483;;0.0;48;0;48350
21484;745;456;;2.0;17;0;48349
21485;745;394;;9.0;9;1;48348
21486;745;455;;0.0;37;0;48347
21487;745;459;;0.0;34;0;48346
21488;745;435;;0.0;41;0;48345
21489;745;385;;0.0;20;0;48344
21490;745;453;;3.0;13;0;48343
21491;745;437;;0.0;31;0;48342
21492;745;430;;0.0;19;0;48341
21493;745;401;;0.0;33;0;48340
21494;745;482;;3.0;14;0;48339
21495;745;376;;0.0;44;0;48338
21496;745;418;;0.0;25;0;48337
21497;745;481;;0.0;26;0;48336
21498;745;404;;12.0;6;1;48335
21499;745;289;;3.0;16;0;48334
21500;745;356;;4.0;11;0;48333
21501;745;480;;0.0;30;0;48332
21502;745;479;;6.0;10;0;48331
21503;745;347;;3.0;15;0;48330
21504;745;341;;4.0;12;0;48329
21505;745;373;;11.0;7;0;48328
21506;745;478;;0.0;23;0;48327
21507;745;477;;0.0;21;0;48326
21508;745;427;;0.0;18;0;48325
21509;745;360;;11.0;8;0;48324
21510;745;364;;21.0;4;0;48323
21511;745;476;;33.0;2;2;48322
21512;745;403;;34.0;1;2;48321
21513;745;386;;16.0;5;0;48320
21514;745;475;;21.0;3;2;48319
21515;746;483;;0.0;22;0;49690
21516;746;504;;0.0;21;0;49689
21517;746;503;;0.0;20;0;49688
21518;746;502;;0.0;19;0;49687
21519;746;289;;0.0;18;0;49686
21520;746;356;;0.0;17;0;49685
21521;746;501;;0.0;16;0;49684
21522;746;439;;0.0;15;0;49683
21523;746;500;;0.0;14;0;49682
21524;746;418;;0.0;13;0;49681
21525;746;499;;0.0;12;0;49680
21526;746;498;;0.0;11;0;49679
21527;746;497;;0.0;10;0;49678
21528;746;403;;0.0;9;0;49677
21529;746;347;;0.0;8;0;49676
21530;746;404;;1.0;5;0;49675
21531;746;476;;2.0;4;0;49674
21532;746;496;;3.0;3;0;49673
21533;746;475;;0.0;6;0;49672
21534;746;477;;6.0;2;0;49671
21535;746;360;;8.0;1;1;49670
21536;747;437;;0.0;33;0;49724
21537;747;508;;0.0;32;0;49723
21538;747;507;;0.0;30;0;49722
21539;747;484;;0.0;27;0;49721
21540;747;506;;0.0;26;0;49720
21541;747;427;;0.0;11;0;49719
21542;747;341;;0.0;24;0;49718
21543;747;505;;0.0;22;0;49717
21544;747;456;;0.0;20;0;49716
21545;747;364;;0.0;19;0;49715
21546;747;386;;1.0;10;0;49714
21547;747;479;;3.0;5;0;49713
21548;747;483;;0.0;31;0;49712
21549;747;504;;0.0;29;0;49711
21550;747;503;;0.0;28;0;49710
21551;747;502;;0.0;21;0;49709
21552;747;289;;0.0;12;0;49708
21553;747;356;;0.0;25;0;49707
21554;747;501;;0.0;23;0;49706
21555;747;439;;0.0;18;0;49705
21556;747;500;;0.0;17;0;49704
21557;747;418;;0.0;16;0;49703
21558;747;499;;0.0;15;0;49702
21559;747;498;;0.0;14;0;49701
21560;747;497;;0.0;13;0;49700
21561;747;403;;4.0;4;0;49699
21562;747;347;;2.0;7;0;49698
21563;747;404;;1.0;9;0;49697
21564;747;476;;2.0;8;0;49696
21565;747;496;;3.0;6;0;49695
21566;747;475;;8.0;2;1;49694
21567;747;477;;6.0;3;0;49693
21568;747;360;;14.0;1;1;49692
21569;748;539;;0.0;51;0;49790
21570;748;538;;0.0;50;0;49789
21571;748;537;;0.0;49;0;49788
21572;748;536;;0.0;48;0;49787
21573;748;535;;0.0;47;0;49786
21574;748;534;;0.0;46;0;49785
21575;748;533;;0.0;45;0;49784
21576;748;532;;0.0;44;0;49783
21577;748;531;;0.0;43;0;49782
21578;748;530;;0.0;42;0;49781
21579;748;529;;0.0;41;0;49780
21580;748;528;;0.0;40;0;49779
21581;748;527;;0.0;39;0;49778
21582;748;526;;0.0;38;0;49777
21583;748;525;;0.0;37;0;49776
21584;748;524;;0.0;36;0;49775
21585;748;523;;0.0;35;0;49774
21586;748;522;;0.0;34;0;49773
21587;748;521;;0.0;33;0;49772
21588;748;520;;0.0;32;0;49771
21589;748;519;;0.0;29;0;49770
21590;748;518;;0.0;28;0;49769
21591;748;517;;0.0;25;0;49768
21592;748;516;;0.0;23;0;49767
21593;748;515;;0.0;22;0;49766
21594;748;514;;0.0;20;0;49765
21595;748;494;;0.0;19;0;49764
21596;748;513;;1.0;16;0;49763
21597;748;512;;2.0;13;0;49762
21598;748;511;;3.0;8;0;49761
21599;748;510;;4.0;7;0;49760
21600;748;449;;6.0;5;0;49759
21601;748;509;;8.0;3;1;49758
21602;748;437;;0.0;66;0;49757
21603;748;508;;0.0;65;0;49756
21604;748;507;;0.0;63;0;49755
21605;748;484;;0.0;60;0;49754
21606;748;506;;0.0;59;0;49753
21607;748;427;;0.0;17;0;49752
21608;748;341;;0.0;57;0;49751
21609;748;505;;0.0;55;0;49750
21610;748;456;;0.0;53;0;49749
21611;748;364;;0.0;52;0;49748
21612;748;386;;1.0;15;0;49747
21613;748;479;;3.0;9;0;49746
21614;748;483;;0.0;64;0;49745
21615;748;504;;0.0;62;0;49744
21616;748;503;;0.0;61;0;49743
21617;748;502;;0.0;54;0;49742
21618;748;289;;0.0;18;0;49741
21619;748;356;;0.0;58;0;49740
21620;748;501;;0.0;56;0;49739
21621;748;439;;0.0;31;0;49738
21622;748;500;;0.0;30;0;49737
21623;748;418;;0.0;27;0;49736
21624;748;499;;0.0;26;0;49735
21625;748;498;;0.0;24;0;49734
21626;748;497;;0.0;21;0;49733
21627;748;403;;4.0;6;0;49732
21628;748;347;;2.0;11;0;49731
21629;748;404;;1.0;14;0;49730
21630;748;476;;2.0;12;0;49729
21631;748;496;;3.0;10;0;49728
21632;748;475;;8.0;2;1;49727
21633;748;477;;6.0;4;0;49726
21634;748;360;;14.0;1;1;49725
21635;749;373;;0.0;58;0;49859
21636;749;430;;0.0;22;0;49858
21637;749;481;;0.0;21;0;49857
21638;749;539;;0.0;54;0;49856
21639;749;538;;0.0;53;0;49855
21640;749;537;;0.0;52;0;49854
21641;749;536;;0.0;51;0;49853
21642;749;535;;0.0;50;0;49852
21643;749;534;;0.0;49;0;49851
21644;749;533;;0.0;48;0;49850
21645;749;532;;0.0;47;0;49849
21646;749;531;;0.0;46;0;49848
21647;749;530;;0.0;45;0;49847
21648;749;529;;0.0;44;0;49846
21649;749;528;;0.0;43;0;49845
21650;749;527;;0.0;42;0;49844
21651;749;526;;0.0;41;0;49843
21652;749;525;;0.0;40;0;49842
21653;749;524;;0.0;39;0;49841
21654;749;523;;0.0;38;0;49840
21655;749;522;;0.0;37;0;49839
21656;749;521;;0.0;36;0;49838
21657;749;520;;0.0;35;0;49837
21658;749;519;;0.0;32;0;49836
21659;749;518;;0.0;31;0;49835
21660;749;517;;0.0;28;0;49834
21661;749;516;;0.0;26;0;49833
21662;749;515;;0.0;25;0;49832
21663;749;514;;0.0;23;0;49831
21664;749;494;;0.0;20;0;49830
21665;749;513;;1.0;18;0;49829
21666;749;512;;2.0;16;0;49828
21667;749;511;;3.0;13;0;49827
21668;749;510;;4.0;10;0;49826
21669;749;449;;6.0;7;0;49825
21670;749;509;;8.0;4;1;49824
21671;749;437;;0.0;69;0;49823
21672;749;508;;0.0;64;0;49822
21673;749;507;;0.0;66;0;49821
21674;749;484;;0.0;63;0;49820
21675;749;506;;0.0;62;0;49819
21676;749;427;;0.0;19;0;49818
21677;749;341;;0.0;61;0;49817
21678;749;505;;0.0;59;0;49816
21679;749;456;;0.0;57;0;49815
21680;749;364;;0.0;56;0;49814
21681;749;386;;2.0;17;0;49813
21682;749;479;;3.0;12;0;49812
21683;749;483;;0.0;68;0;49811
21684;749;504;;0.0;67;0;49810
21685;749;503;;0.0;65;0;49809
21686;749;502;;0.0;55;0;49808
21687;749;289;;4.0;8;0;49807
21688;749;356;;8.0;3;1;49806
21689;749;501;;0.0;60;0;49805
21690;749;439;;0.0;34;0;49804
21691;749;500;;0.0;33;0;49803
21692;749;418;;0.0;30;0;49802
21693;749;499;;0.0;29;0;49801
21694;749;498;;0.0;27;0;49800
21695;749;497;;0.0;24;0;49799
21696;749;403;;4.0;9;0;49798
21697;749;347;;2.0;15;0;49797
21698;749;404;;7.0;5;0;49796
21699;749;476;;4.0;11;0;49795
21700;749;496;;3.0;14;0;49794
21701;749;475;;11.0;2;1;49793
21702;749;477;;6.0;6;0;49792
21703;749;360;;14.0;1;1;49791
21704;750;540;;0.0;69;0;49932
21705;750;435;;0.0;59;0;49931
21706;750;376;;1.0;20;0;49930
21707;750;482;;4.0;10;0;49929
21708;750;373;;2.0;17;0;49928
21709;750;430;;0.0;25;0;49927
21710;750;481;;0.0;24;0;49926
21711;750;539;;0.0;57;0;49925
21712;750;538;;0.0;56;0;49924
21713;750;537;;0.0;55;0;49923
21714;750;536;;0.0;54;0;49922
21715;750;535;;0.0;53;0;49921
21716;750;534;;0.0;52;0;49920
21717;750;533;;0.0;51;0;49919
21718;750;532;;0.0;50;0;49918
21719;750;531;;0.0;49;0;49917
21720;750;530;;0.0;48;0;49916
21721;750;529;;0.0;47;0;49915
21722;750;528;;0.0;46;0;49914
21723;750;527;;0.0;45;0;49913
21724;750;526;;0.0;44;0;49912
21725;750;525;;0.0;43;0;49911
21726;750;524;;0.0;42;0;49910
21727;750;523;;0.0;41;0;49909
21728;750;522;;0.0;40;0;49908
21729;750;521;;0.0;39;0;49907
21730;750;520;;0.0;38;0;49906
21731;750;519;;0.0;35;0;49905
21732;750;518;;0.0;34;0;49904
21733;750;517;;0.0;31;0;49903
21734;750;516;;0.0;29;0;49902
21735;750;515;;0.0;28;0;49901
21736;750;514;;0.0;26;0;49900
21737;750;494;;0.0;23;0;49899
21738;750;513;;1.0;21;0;49898
21739;750;512;;2.0;18;0;49897
21740;750;511;;3.0;14;0;49896
21741;750;510;;4.0;11;0;49895
21742;750;449;;6.0;8;0;49894
21743;750;509;;8.0;4;1;49893
21744;750;437;;0.0;73;0;49892
21745;750;508;;0.0;66;0;49891
21746;750;507;;0.0;63;0;49890
21747;750;484;;0.0;68;0;49889
21748;750;506;;0.0;67;0;49888
21749;750;427;;0.0;22;0;49887
21750;750;341;;0.0;65;0;49886
21751;750;505;;0.0;61;0;49885
21752;750;456;;0.0;62;0;49884
21753;750;364;;0.0;60;0;49883
21754;750;386;;2.0;19;0;49882
21755;750;479;;3.0;13;0;49881
21756;750;483;;0.0;72;0;49880
21757;750;504;;0.0;71;0;49879
21758;750;503;;0.0;70;0;49878
21759;750;502;;0.0;58;0;49877
21760;750;289;;4.0;9;0;49876
21761;750;356;;16.0;2;2;49875
21762;750;501;;0.0;64;0;49874
21763;750;439;;0.0;37;0;49873
21764;750;500;;0.0;36;0;49872
21765;750;418;;0.0;33;0;49871
21766;750;499;;0.0;32;0;49870
21767;750;498;;0.0;30;0;49869
21768;750;497;;0.0;27;0;49868
21769;750;403;;7.0;6;0;49867
21770;750;347;;2.0;16;0;49866
21771;750;404;;7.0;5;0;49865
21772;750;476;;4.0;12;0;49864
21773;750;496;;3.0;15;0;49863
21774;750;475;;11.0;3;1;49862
21775;750;477;;6.0;7;0;49861
21776;750;360;;20.0;1;1;49860
21777;751;542;;0.0;75;0;50007
21778;751;541;;1.0;22;0;50006
21779;751;540;;0.0;71;0;50005
21780;751;435;;0.0;62;0;50004
21781;751;376;;1.0;21;0;50003
21782;751;482;;10.0;4;0;50002
21783;751;373;;4.0;13;0;50001
21784;751;430;;0.0;27;0;50000
21785;751;481;;3.0;14;0;49999
21786;751;539;;0.0;60;0;49998
21787;751;538;;0.0;59;0;49997
21788;751;537;;0.0;58;0;49996
21789;751;536;;0.0;57;0;49995
21790;751;535;;0.0;56;0;49994
21791;751;534;;0.0;55;0;49993
21792;751;533;;0.0;54;0;49992
21793;751;532;;0.0;53;0;49991
21794;751;531;;0.0;52;0;49990
21795;751;530;;0.0;51;0;49989
21796;751;529;;0.0;50;0;49988
21797;751;528;;0.0;49;0;49987
21798;751;527;;0.0;48;0;49986
21799;751;526;;0.0;47;0;49985
21800;751;525;;0.0;46;0;49984
21801;751;524;;0.0;45;0;49983
21802;751;523;;0.0;44;0;49982
21803;751;522;;0.0;43;0;49981
21804;751;521;;0.0;42;0;49980
21805;751;520;;0.0;41;0;49979
21806;751;519;;0.0;39;0;49978
21807;751;518;;0.0;37;0;49977
21808;751;517;;0.0;35;0;49976
21809;751;516;;0.0;33;0;49975
21810;751;515;;0.0;31;0;49974
21811;751;514;;0.0;28;0;49973
21812;751;494;;0.0;25;0;49972
21813;751;513;;1.0;23;0;49971
21814;751;512;;2.0;19;0;49970
21815;751;511;;3.0;16;0;49969
21816;751;510;;4.0;11;0;49968
21817;751;449;;6.0;9;0;49967
21818;751;509;;8.0;5;1;49966
21819;751;437;;0.0;32;0;49965
21820;751;508;;0.0;69;0;49964
21821;751;507;;0.0;66;0;49963
21822;751;484;;0.0;70;0;49962
